,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,years_after_debut,batter_strikeout,batter_caught_stealing_3b,batter_field_out,batter_walk,batter_force_out,batter_sac_fly,batter_single,batter_hit_by_pitch,batter_double,batter_grounded_into_double_play,batter_sac_bunt,batter_home_run,batter_fielders_choice,batter_field_error,batter_other_out,batter_caught_stealing_2b,batter_triple,batter_strikeout_double_play,batter_fielders_choice_out,batter_double_play,batter_sac_fly_double_play,batter_catcher_interf,batter_pickoff_caught_stealing_2b,batter_pickoff_2b,batter_pickoff_caught_stealing_3b,batter_triple_play,batter_pickoff_1b,batter_sac_bunt_double_play,batter_wild_pitch,batter_game_advisory,batter_caught_stealing_home,batter_pickoff_3b,batter_stolen_base_2b,batter_passed_ball,batter_pickoff_caught_stealing_home,batter_pickoff_error_3b,batter_stolen_base_3b,pitcher_strikeout,pitcher_caught_stealing_3b,pitcher_field_out,pitcher_walk,pitcher_force_out,pitcher_sac_fly,pitcher_single,pitcher_hit_by_pitch,pitcher_double,pitcher_grounded_into_double_play,pitcher_sac_bunt,pitcher_home_run,pitcher_fielders_choice,pitcher_field_error,pitcher_other_out,pitcher_caught_stealing_2b,pitcher_triple,pitcher_strikeout_double_play,pitcher_fielders_choice_out,pitcher_double_play,pitcher_sac_fly_double_play,pitcher_catcher_interf,pitcher_pickoff_caught_stealing_2b,pitcher_pickoff_2b,pitcher_pickoff_caught_stealing_3b,pitcher_triple_play,pitcher_pickoff_1b,pitcher_sac_bunt_double_play,pitcher_wild_pitch,pitcher_game_advisory,pitcher_caught_stealing_home,pitcher_pickoff_3b,pitcher_stolen_base_2b,pitcher_passed_ball,pitcher_pickoff_caught_stealing_home,pitcher_pickoff_error_3b,pitcher_stolen_base_3b,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,fielding_percentage,positions_played
0,0629cd765e77d52b8a43cb56621c82d949e50323,146ae8ecba2a3af909b0814df68b5d49583f5ec5,1985,12,17,D.R.,235,74,L,L,7/28/2010,12/17/1985,2021,0.0,81,0.0,81,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,31,6,4,0,15,0,6,3,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,,,,,,,,,0,,,,1.0,1
1,33438ca2fdf93ff73b2e1bcc5da3058a04cf1661,543bb62c4bdd4911df4bd1a2313a975300d04ee6,1995,9,20,USA,220,74,R,R,6/5/2021,9/20/1995,2021,3.0,82,0.0,82,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,34,11,4,0,9,0,4,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2966666666666667,0.5,0.3333333333333333,0.0,0.0,0.0,0,0.3333333333333333,3.0,inf,1.0,1
2,f79cf1f3d100e5f34d86ce2cd4c8c35ca3daee77,e195c4bc19cb6a08203e3c9e361677b73dbfdc03,2000,10,3,USA,185,74,L,R,4/8/2022,10/3/2000,2021,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,,,,,,,,,0,,,,,0
3,3d65b1ac983ce90ff1f21f56b627883affc7dad1,0029980d1ad27d254bc1f60e31a32fcdd150ea37,1997,4,22,D.R.,225,73,R,R,7/31/2019,4/22/1997,2021,0.0,161,0.0,161,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,55,18,3,2,22,3,9,4,0,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,,,,,,,,,0,,,,1.0,1
4,80f3a94c7bf1ed6397017744dbb75ff931902e2d,d851612368c1e9612c0c2a444018af96a59bf0b9,1987,1,29,Cuba,235,75,R,R,3/31/2014,1/29/1987,2021,657.0,0,0.0,0,0,4822,0,1,0,0,0,0,7,143,0,217,58,20,10,86,22,30,28,0,30,4,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,567.0,0.26102292768959434,272,0.47971781305114636,0.3470319634703196,0.826749776521466,0.3603348554033486,0.37579617834394907,0.25220458553791886,0.10229276895943562,0.05291005291005291,0.21869488536155202,62,98.82186948853615,3.965034965034965,9.775862068965518,0.0,2
5,3304ddb1ae3c28e484f383e6609fd35f1778ddf7,c8bc5aabe2cccc7fb3b5e9d74cd9ee9ee67be704,1994,3,6,D.R.,240,79,R,R,6/21/2021,3/6/1994,2021,0.0,44,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,4,2,0,5,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,,,,,,,,,0,,,,1.0,1
6,b4246bd7233f08e749626eb0b7647d295f2e37b7,330040146cac722cbbb3b1e86382e36e850da06e,1997,12,18,Venezuela,205,72,R,R,4/25/2018,12/18/1997,2021,358.0,0,0.0,0,0,0,0,0,0,0,66,2818,3,85,0,120,47,6,5,40,9,19,0,0,24,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,297.0,0.2828282828282828,177,0.5959595959595959,0.39106145251396646,0.9870210484735624,0.4208379888268156,0.45454545454545453,0.28619528619528617,0.15824915824915825,0.08080808080808081,0.3131313131313131,44,78.07070707070707,3.4941176470588236,6.319148936170213,0.0,2
7,a70005cbd23e1b20e856625d4ad363fa8d61788b,d5c5366743bd68d9d3c9f2da1d5ba337cd6ad729,1991,7,26,D.R.,217,71,B,R,7/29/2014,7/26/1991,2021,0.0,0,0.0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,,,,,,,,,0,,,,,0
8,81272c934b63edda7b2c6ca9f268f5a594ce5131,9c4ebd617a2865a01c7ee911f9a429715209d41c,1995,9,2,D.R.,210,72,R,R,5/22/2018,9/2/1995,2021,554.0,0,1.0,0,0,0,0,0,4765,0,0,0,3,156,0,183,56,11,1,72,0,32,9,0,25,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,497.0,0.26156941649899396,239,0.48088531187122735,0.33574007220216606,0.8166253840733935,0.3564620938628159,0.40384615384615385,0.31388329979879276,0.11267605633802817,0.05030181086519115,0.2193158953722334,58,89.4446680080483,3.1858974358974357,8.875,0.0,1
9,45be69e7dbc2d4b228aeb07ec08590cfdc6ff091,291aecd3e6d853b1682916a6f5102574082df536,1991,8,4,USA,229,75,R,R,5/5/2018,8/4/1991,2021,0.0,50,0.0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,6,0,0,5,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,,,,,,,,,0,,,,1.0,1
